name,industry,type,founded,num_employees,revenue,operating_income,net_income,stock price,student_careers_url,pagerank
TCF Financial Corporation,Banking,Public,-1,0,2100000000,-1,294500000,28.00,https://www.tcfbank.com/en/about-us/careers,5.75
Fidelity National Financial (FNF),Financial Sector,Public,-1,23100,1612000000,-1,-1,33.45,https://jobs.fidelity.com/,-1.0
"Performance Food Group, Inc.",,Public,-1,-1,-1,-1,-1,37.50,https://www.pfgc.com/Careers.aspx,5.12
"The Goldman Sachs Group, Inc.",Financial services,Public,-1,0,36546000000,10583000000,8465999999,202.96,https://www.goldmansachs.com/careers/,6.34
General Dynamics Corporation,"Aerospace engineering,Aerospace,Defense,Defense,Shipbuilding",Public,-1,107000,36190000000,4450000000,3340000000,139.15,https://gdmissionsystems.com/careers/students-and-recent-graduates,-1.0
Sears Holdings Corporation,Retail,"
*",2005,89000,13200000000,1430000000,1700000000,-1.00,https://jobs.sears.com/,5.8
"General Mills, Inc.",Food processing,Public,-1,38000,15620000000,2566000000,1658000000,60.56,https://careers.generalmills.com/student-intern-careers/,-1.0
Globe Life,,,-1,-1,-1,-1,-1,-1.00,https://careers.globelifeinsurance.com/,-1.0
Starwood Capital Group,Private equity,,-1,-1,-1,-1,-1,-1.00,https://www.starwoodpropertytrust.com/careers/,-1.0
"Genworth Financial, Inc.",Financial services,Public,-1,3500,8430000000,-1,-1,4.25,https://www.genworth.com/about-us/building-careers.html,-1.0
Genuine Parts Company,,Public,-1,48001,-1,-1,-1,96.22,https://jobs.genpt.com/students-graduates/,-1.0
The Goodyear Tire & Rubber Company,Manufacturing,Public,1898,64000,15377000000,1221000000,346000000,9.28,https://campus.goodyear.com/,5.84
"W.W. Grainger, Inc.",Industrial supply distribution,Public,-1,25300,11491000000,1260000000,849000000,378.84,https://jobs.grainger.com/,6.0
Hyatt Hotels and Resorts Corporation,"Hospitality industry,Hospitality",Public,-1,100000,4450000000,322000000,332000000,5.78,https://careers.hyatt.com/,-1.0
Halliburton Company,"Oilfield,services & equipment",Public,-1,0,23995000000,2467000000,1656000000,12.57,https://jobs.halliburton.com/content/students-and-recent-graduates/,-1.0
"Hasbro, Inc.",Entertainment,Public,-1,5800,4580000000,331000000,220400000,84.10,https://jobs.hasbro.com/,-1.0
"Twitter, Inc.",Internet,,-1,0,3460000000,453000000,1470000000,-1.00,https://careers.twitter.com/en.html,-1.0
HollyFrontier Corporation,"List of petroleum companies,Oil and Gas",Public,-1,3522,14251000000,-1,805000000,18.67,https://www.hollyfrontier.com/Careers/Career-Profile/,5.32
"The Hartford Financial Services Group, Inc.","Insurance,Mutual fund",Public,-1,0,16969999999,1040000000,3130000000,39.94,https://www.thehartford.com/careers,-1.0
"Henry Schein, Inc.",Health care supplies and services,Public,-1,19000,9980000000,-1,695000000,61.57,https://www.henryschein.com/us-en/corporate/career/default.aspx,5.41
"Host Hotels & Resorts, Inc.",Real estate investment trust,Public,1993,175,5469000000,-1,932000000,10.93,https://www.hosthotels.com/careers/careers,-1.0
The Hershey Company,Food processing,Public,1894,16140,8000000000,1275000000,1500000000,144.60,https://www.thehersheycompany.com/en_us/careers.html,5.93
Huntsman,,,-1,-1,-1,-1,-1,-1.00,https://www.huntsman.com/careers,-1.0
"Old Dominion Freight Line, Inc.",Transportation,Public,-1,21279,2990000000,483830000,295770000,206.17,https://www.odfl.com/Careers/careerLanding.faces,-1.0
IAC,Media,Public,-1,9269,3140000000,32600000,41300000,130.47,https://www.iac.com/careers/overview,-1.0
Regions Financial Corporation,Financial services,Public,-1,19969,6762000000,-1,1759000000,13.68,https://www.regions.com/about-regions/careers,-1.0
Interactive Brokers LLC,Financial services,Public,-1,0,1901000000,1200000000,1089000000,26.55,https://www.interactivebrokers.com/en/index.php?f=27520,-1.0
"Tenneco, Inc.","List of auto parts,Auto part",Public,-1,78000,-1,-1,-1,110.34,https://jobs.tenneco.com/creative/studentsgrads,-1.0
"Intercontinental Exchange, Inc.","Service,Business services,Financial services,Financial market,Financial Markets,Technology",Public,-1,5989,6551000000,2670000000,1960000000,100.96,https://www.intercontinentalexchange.com/careers,6.14
"Medical Properties Trust, Inc.",,Public,-1,86,854200000,-1,373400000,18.78,https://medicalpropertiestrust.com/careers/,-1.0
"Voya Financial, Inc.",Financial services,Public,-1,6300,8618000000,528000000,2792000000,50.84,https://corporate.voya.com/careers,-1.0
"Illumina, Inc.",Biotechnology,Public,-1,7300,3330000000,883000000,826000000,311.72,https://www.illumina.com/company/careers.html,-1.0
StoneX Group Inc.,Financial services,Public,1924,3700,975800000,-1,55500000,110.34,http://www.intlfcstone.com/careers/,-1.0
"The Interpublic Group of Companies, Inc.",Advertising agency,Public,-1,54000,9710000000,1010000000,637700000,19.53,https://www.interpublic.com/our-values/people/,-1.0
"IQVIA Holdings, Inc.","Contract Research Organization,Pharmaceutical company,Pharmaceutical,Service,Consultant,Consulting",Public,-1,670000,111088000000,111330000000,-1,171.71,https://jobs.iqvia.com/,5.78
"Verisign, Inc.","Internet,Telecommunication,Communications",Public,-1,1019,1170000000,686600000,-1,208.32,https://www.verisign.com/en_US/company-information/verisign-careers/index.xhtml,-1.0
"Intuitive Surgical, Inc.",Medical Appliances & Equipment,Public,-1,5527,3724200000,852500000,671000000,728.28,https://www.intuitive.com/en-us/about-us/careers,5.68
"Marriott International, Inc.","Hospitality industry,Hospitality",Public,-1,174000,20970000000,1800000000,1270000000,100.91,https://university.marriott.com/,-1.0
Illinois Tool Works Inc.,Manufacturing,Public,-1,45000,-1,-1,-1,208.88,https://careers.itw.com/,-1.0
Jabil Inc.,Electronics Manufacturing Services,Public,-1,200000,19100000000,410200000,127200000,35.79,https://www.jabil.com/about-us/careers.html,-1.0
JetBlue Airways,,,1998,22000,7658000000,288000000,188000000,-1.00,https://careers.jetblue.com/,6.28
Johnson & Johnson,"Pharmaceutical industry,Pharmaceutical,Medical devices,Consumer products,Consumer healthcare",Public,1886,0,100000000000,41800000000,24590000000,139.76,https://www.careers.jnj.com/students,6.27
Jefferies Financial Group Inc.,"Conglomerate,Conglomerate",Public,-1,12700,11436000000,-1,167400000,21.33,https://jefferies.com/Careers/Investment-Banking-Internships/2cr/1257,-1.0
"Raymond James Financial, Inc.","Investment,Investment services",Public,-1,18910,7990000000,-1,818000000,79.64,https://www.raymondjames.com/careers,-1.0
Jones Lang LaSalle Incorporated,Real estate,Public,-1,93000,17900000000,-1,534000000,119.84,https://www.us.jll.com/en/careers/early-careers,-1.0
Navient Corporation,Financial services,Public,-1,6700,5180000000,-1,-1,22.94,https://jobs.navient.com/,-1.0
"Nordstrom, Inc.",Retail,Public,-1,74000,15861000000,837000000,564000000,12.67,https://careers.nordstrom.com/,6.06
Keurig Dr Pepper Inc.,"Drink industry,Beverage",Public,1981,25500,-1,-1,-1,28.80,https://careers.keurigdrpepper.com/page/university,5.44
"Keysight Technologies, Inc.",,Public,-1,14000,4300000000,711000000,621000000,111.13,https://jobs.keysight.com/,5.86
The Kraft Heinz Company,Food processing,Public,2015,38757,24970000000,3070000000,1940000000,31.70,http://www.kraftheinzcompany.com/careers.html,5.54
Kimberly-Clark Corporation,Personal care,Public,-1,40000,18400000000,3299000000,2278000000,134.32,https://www.careersatkc.com/en/na/our-careers/students-and-recent-grads,-1.0
"NIKE, Inc.","Clothing industry,Apparel,Fashion accessory,Accessories,Sports equipment",Public,1964,0,37401000000,3120000000,2540000000,110.34,https://jobs.nike.com/internships,6.92
Kohl's Corporation,Retail,Public,-1,85000,20229000000,1361000000,801000000,21.66,https://careers.kohls.com/internships,6.27
Textron Inc.,"Aerospace industry,Automotive industry,Defence industry",Public,1923,35000,13423000000,698000000,-1,38.77,https://www.textron.com/Careers/Students-And-Recent-Graduates,-1.0
"Liberty Global plcLiberty Global, Inc.Liberty Global B.V.","Telecommunication,Mass media",Public,-1,20600,11540000000,900000000,-1,110.34,http://libertybroadband.com/,-1.0
"L3Harris Technologies, Inc.","Aerospace,defense,defense",Public,-1,50000,17000000000,-1,-1,181.04,https://www.l3harris.com/careers,-1.0
"Xilinx, Inc.",Integrated circuit,Public,-1,4891,3160000000,791888000,792721000,129.93,https://careers.xilinx.com/pages/students,-1.0
LKQ Corporation,Auto parts,Public,-1,51000,-1,-1,-1,34.84,https://www.lkqcorp.com/careers/,5.56
"Mid-America Apartment Communities, Inc.",Real estate investment trust,Public,-1,2476,1641000000,-1,366000000,124.03,https://www.maac.com/careers/,-1.0
Lockheed Martin Corporation,"Technology,Advanced Technologies,Information Security,Aerospace manufacturer,Aerospace,Defense,Defense",Public,-1,110000,59810000000,8369999999,6230000000,364.70,https://www.lockheedmartinjobs.com/college-students,-1.0
Alliant Energy Corporation,utilities,Public,-1,3989,3665000000,478400000,321900000,40.05,https://www.alliantenergy.com/Careers/CareersAtAlliantEnergy,-1.0
Las Vegas Sands Corporation,"Hospitality,Tourism",Public,-1,51500,13700000000,3600000000,3300000000,5.87,https://careers.sands.com/,5.62
"Lamb Weston Holdings, Inc.",Food processing,Public,-1,0,3423700000,580100000,433700000,67.76,https://www.lambweston.com/careers.html,-1.0
"Live Nation Entertainment, Inc.","Show business,Entertainment",Public,-1,10500,11548000000,325000000,70000000,56.43,https://www.livenationentertainment.com/careers/,5.79
Mastercard Incorporated,Financial services,Public,-1,18600,16879999999,9660000000,8119999999,316.53,https://www.mastercard.us/en-us/vision/who-we-are/careers.html,6.52
Microchip Technology Incorporated,Semiconductors,Public,-1,18286,5350000000,707400000,-1,118.38,https://careers.microchip.com/,-1.0
McKesson Corporation,Healthcare,Public,-1,80000,214319000000,255000000,34000000,170.95,https://www.mckesson.com/Careers/Student-Opportunities/,-1.0
Maureen McCormick,,,-1,-1,-1,-1,-1,-1.00,https://www.mccormickcorporation.com/en/careers,-1.0
MarketAxess Holdings Inc.,Financial Services,Public,2000,527,-1,-1,-1,581.17,https://www.marketaxess.com/careers,4.91
Martin Marietta Inc.,Construction Materials,Public,-1,8714,4200000000,325000000,84000000,57.34,https://jobs.jobvite.com/martinmarietta,-1.0
"Marsh & McLennan Companies, Inc.","Insurance broker,s}},Professional services",Public,-1,76000,14020000000,2860000000,1510000000,108.40,https://careers.mmc.com/,-1.0
Federal Home Loan Mortgage Corporation (Freddie Mac),Financial services,Government-sponsored enterprise,-1,6642,15385000000,-1,9235000000,-1.00,https://careers.freddiemac.com/,-1.0
3M Company,"Conglomerate,Conglomerate",Public,-1,96163,32765000000,7207000000,5349000000,163.20,https://www.3m.com/3M/en_US/careers-us/,-1.0
"Altria Group, Inc.","Tobacco industry,Tobacco",Public,-1,8300,25364000000,9115000000,6963000000,37.31,https://www.altria.com/en/people-and-careers/student-internships,-1.0
Molina Healthcare Inc.,Healthcare,,1980,0,19883000000,555000000,512000000,-1.00,https://careers.molinahealthcare.com/,5.62
Marathon Oil Corporation,Petroleum industry,Public,-1,2300,5063000000,3030000000,2204000000,4.29,https://www.marathonoil.com/careers/,-1.0
"Match Group, Inc.",Online dating service,Public,-1,1700,2051000000,-1,534000000,134.97,https://jobs.lever.co/matchgroup?department=Tinder,-1.0
Mettler-Toledo International Inc.,Scientific instrument,Public,-1,14200,2936000000,-1,580000,1103.74,https://www.mt.com/us/en/home/site_content/hr/careers.html,-1.0
Murphy USA,,Public,2013,-1,-1,-1,-1,128.05,https://jobs.murphyusa.com/,-1.0
"Annaly Capital Management, Inc.",Real estate investment trust,Public,-1,-1,-1,-1,2299000000,7.39,https://www.annaly.com/careers,-1.0
"Maxim Integrated Products, Inc.",Semiconductors,Public,-1,7131,2311000000,747100000,827500000,77.89,https://www.maximintegrated.com/en/aboutus/careers.html,6.08
Valero Energy Corporation,"List of oil exploration and production companies,Oil and gas",Public,-1,10015,117033000000,4572000000,4155999999,39.53,https://www.valero.com/en-us/Careers/UniversityRecruiting,-1.0
"NextEra Energy, Inc.","Electric power industry,Energy development,Renewable energy",Public,-1,0,19200000000,5350000000,3390000000,74.75,http://www.nexteraenergy.com/careers/college.shtml,5.81
Targa Resources,,,-1,2130,-1,-1,-1,-1.00,https://www.targaresources.com/careers/careers-overview,-1.0
PACCAR Inc,"Automotive industry,Automotive",Public,-1,27000,25600000000,2720000000,2380000000,90.61,https://www.paccar.com/careers,-1.0
Northrop Grumman Corporation,"Arms industry,Defense industry",Public,1994,90000,30100000000,3780000000,-1,307.40,https://www.northropgrumman.com/careers/students-and-entry-level-careers-start-a-career-of-purpose/,-1.0
"NRG Energy, Inc.","Electric Utility,Electric utilities",Public,-1,4862,14674000000,-1,-1,32.12,https://careers.nrgenergy.com/search/,-1.0
Norfolk Southern,,,-1,-1,-1,-1,-1,-1.00,https://jobs.nscorp.com/,5.56
Newell Brands Inc.,"Final good,Consumer goods",Public,-1,49000,14740000000,1052000000,527799999,19.56,https://careers.newellbrands.com/us/en,5.23
Omnicom Group Inc.,"Advertising agency,Advertising,public relations",Public,-1,79500,15290000000,1500000000,-1,49.32,https://omnicomhealthgroup.com/careers/,-1.0
"OneMain Holdings, Inc.","Consumer finance,Financial services,Insurance",Public,1912,0,36581000000000000,1735000000,855000000,37.58,https://jobs.onemainfinancial.com/,4.94
Public Storage,"Real estate investment trust,self storage",Public,-1,5500,2560000000,1370000000,1460000000,230.66,https://www.publicstoragejobs.com/,-1.0
"O’Reilly Automotive, Inc.",Retail,Public,-1,82484,10150000000,1920000000,1390000000,450.11,https://corporate.oreillyauto.com/onlineapplication/careerpage,-1.0
"The TJX Companies, Inc.",Retail,Public,1987,270000,38937000000,4170000000,3060000000,54.61,https://www.tjx.com/careers/students-and-graduates,5.66
Ovintiv Inc.,"Petroleum industry,Oil and gas",Public,-1,2571,6726000000,-1,234000000,9.51,https://www.ovintiv.com/why-work-at-ovintiv/,-1.0
Occidental Petroleum Corporation,"Petroleum industry,Petrochemical industry",Public,-1,14400,21232000000,-1,522000000,10.47,http://www.oxy.com/Careers/Pages/default.aspx,-1.0
"Penske Automotive Group, Inc.","Automotive industry,Automotive",Public,-1,-1,22800000000,664900000,470300000,55.98,https://www.penske.com/careers/,-1.0
"PayPal Holdings, Inc.",Financial services,,1999,21800,17772000000,2719000000,2459000000,-1.00,https://www.paypal.com/us/webapps/mpp/jobs,-1.0
"Palo Alto Networks, Inc.","Network security,computer security,Cybersecurity,Cloud Computing",Public,-1,0,2270000000,129000000,148000000,244.22,https://jobs.paloaltonetworks.com/,-1.0
W. P. Carey Inc.,Real estate investment trust,Public,-1,204,1232000000,-1,305000000,65.85,https://wpcarey.asu.edu/about-w-p-carey/job-openings,-1.0
"Paychex, Inc.","Business Process Outsourcing,Human Capital Management",Public,-1,14300,3380000000,1290000000,933700000,86.60,https://www.paychex.com/careers,5.96
"People's United Financial, Inc.",Financial services,Public,-1,5188,-1,-1,-1,11.01,https://www.peoples.com/careers,5.3
PBF Energy Inc.,Petroleum industry,Public,2008,3442,-1,-1,-1,5.32,https://www.pbfenergy.com/,5.11
"PepsiCo, Inc.","Drink industry,Beverages,Food processing",Public,-1,267000,67160000000,10290000000,7353000000,138.05,https://www.pepsicojobs.com/main/student,-1.0
WestRock Company,Corrugated packaging,Public,2015,44800,14860000000,-1,-1,39.23,https://www.westrock.com/careers,5.36
The Procter & Gamble Company,"Fast-moving consumer goods,Consumer goods",Public,1837,0,70950000000,16390000000,13030000000,142.38,https://www.pgcareers.com/,-1.0
Parker-Hannifin Corporation,Manufacturing,Public,-1,0,14300000000,1470000000,1210000000,237.98,https://www.parker.com/portal/site/PARKER/menuitem.e631b67dc0285c0566b049e1237ad1ca/?vgnextoid=243880961f66e010VgnVCM1000000308a8c0RCRD&vgnextfmt=EN,-1.0
"PulteGroup, Inc.",Home construction,Public,-1,5086,9983000000,-1,1022000000,46.02,https://www.pultegroupinc.com/home/default.aspx,-1.0
"Prologis, Inc.",Real estate investment trust,Public,-1,1712,3330000000,-1,1566000000,105.88,https://www.prologis.com/careers,-1.0
Philip Morris International Inc.,"Tobacco industry,Tobacco",Public,-1,77400,79820000000,11370000000,-1,70.90,https://www.pmi.com/careers/explore-our-job-opportunities,-1.0
"Ulta Beauty, Inc.",,Public,-1,24200,4855000000,-1,409800000,214.26,https://careers.ulta.com/careers/,6.38
"Qurate Retail, Inc.","Broadcasting,Media,holding company",Public,-1,28255,10219000000,1010999999,473000000,8.11,https://careers.qurateretailgroup.com/hsn/,5.13
Royal Caribbean Group,Hospitality,Public,-1,77000,9490000000,1890000000,1810000000,35.34,https://jobs.rclcareers.com/,-1.0
"Reinsurance Group of America, Incorporated (RGA)",Reinsurance,Public,-1,2640,14300000000,-1,870000000,106.31,https://rgare.com/careers/interns-and-graduates,-1.0
Weyerhaeuser Company,Real estate investment trust,Public,-1,0,7200000000,1130000000,582000000,28.80,https://www.weyerhaeuser.com/careers/,-1.0
